run,f1,f2,x1,x2,x3,x4
1,32229.555583029254,-7.464332283407234e6,27.048107018850303,13.930116514675335,86.75622089617752,199.99978491927223
1,311722.8257105786,-5.175374548665629e7,58.61110530238414,30.287564268919922,190.50467008883868,199.91517528417998
1,310050.58185428247,-5.1111431849560976e7,59.1908447251856,32.26430319055267,189.56333207102585,199.99998308660486
1,307860.4459894623,-5.0786140839527264e7,58.61110530238414,30.287564268919922,189.10463750772283,199.91517528417998
1,307860.4459894623,-5.0786140839527264e7,58.61110530238414,30.048095919773747,189.10463750772283,199.91517528417998
1,306040.5930889537,-5.045198712759854e7,59.04307214856319,28.976672106619418,188.60644387433152,199.98065934730374
1,305069.2981526004,-4.9956146082124054e7,59.42329619660279,28.976672106619418,188.37270654434545,196.96544194923771
1,297547.5731463553,-4.98604314696552e7,58.47032154659868,29.23069900575471,187.74699110628927,199.92738317487883
1,37333.051453479005,-8.184139608792117e6,29.39252430665833,13.934154974645311,90.19111234911087,200.0
1,295593.02528566326,-4.937110373086544e7,58.47382358297435,29.23069900575471,187.0143418317901,199.98553323027244
1,38290.39776787324,-8.483880510783749e6,28.567579488745903,13.58787154581993,91.70863001974568,198.8099625333692
1,41172.415349431976,-8.82606439561008e6,29.79719995080277,15.439973748173934,93.21985069117099,199.0029266200024
1,294578.12251305993,-4.8962849927800745e7,58.21594912811906,28.953707975681546,186.70811647932496,198.14117501913188
1,41967.473357996874,-9.104980692729484e6,29.910281322233104,15.135256456982816,94.32301477619293,199.99302008790758
1,42988.71201858569,-9.44315826515946e6,29.910281322233104,15.135256456982816,95.7746201122355,199.99302008790758
1,293540.0374870374,-4.8512176435526416e7,57.97798402326656,28.96632587203295,186.41136520539106,195.83315805620137
1,43565.52447054203,-9.625208678293768e6,29.799674618926755,15.439973748173934,96.60671349342051,199.4719865148524
1,46501.766137324405,-9.67290903084159e6,29.63105171734927,27.278840396438724,96.80667474322834,199.47076765559103
1,46791.635847316924,-9.877525931955459e6,30.50470398447602,15.808958900182125,98.54248154323355,192.39099211329335
1,292092.8811369345,-4.8485002328729525e7,58.47032154659868,29.23069900575471,185.7023657827403,199.92738317487883
1,291189.60972916463,-4.826399178899641e7,57.62312757891535,29.495200513886964,185.35900288666514,199.99721013370913
1,48477.83956401741,-1.0202708034294534e7,30.90451594979604,18.26601019090744,100.29656829130437,189.11577704735538
1,49762.25356198374,-1.0529857316760246e7,31.109493548575102,21.744012223594268,100.24102303411892,199.91119201492097
1,51599.99029041262,-1.058706589865908e7,32.35907090789678,18.26601019090744,101.84348989513343,189.11577704735538
1,52658.86694980245,-1.1104067836393725e7,31.68391224784665,17.755030403619863,102.79349227911598,197.4457609967835
1,289754.10842873476,-4.790398628168618e7,57.62312757891535,29.495200513886964,184.81681974334424,199.99259123833738
1,52758.13612620347,-1.1156452021897018e7,31.671713940132285,17.755030403619863,102.87560493415413,198.3780318256362
1,55362.66384381397,-1.1544790270414326e7,33.41955978176049,16.42527827408535,104.13926943836401,199.99735335646787
1,289354.9673982115,-4.775184671995059e7,57.62240291587119,29.495200513886964,184.69211210674368,199.34223072087406
1,284057.2857795744,-4.774381801650673e7,56.782440820549105,31.425492047983163,184.57321716844328,200.0
1,278868.8741015233,-4.661866046153881e7,56.61910331233203,29.105948386749205,182.92261047016743,199.58430702323236
1,57181.63035497879,-1.199770770526386e7,33.1746044491057,16.839466822142,106.03754920579914,198.26458527825022
1,277637.95421593986,-4.638477148117888e7,57.40128389425756,28.10526175210897,182.6329926688706,199.14607914962684
1,276341.52183030796,-4.6123228054200485e7,57.271815969020025,28.42704265014229,182.09370605499078,199.98019120755933
1,60710.44083444489,-1.2407031183518302e7,33.918289327618716,17.128259719823642,107.68840947540025,196.9648198440419
1,275463.3522870214,-4.589919975852645e7,57.332647548110685,28.32243487407076,181.7515704333508,199.9461980935142
1,268506.2588996685,-4.558884338028995e7,56.30993312092344,28.38663894473573,181.27479520191528,199.9051439565623
1,268506.2588996685,-4.558884338028995e7,56.30993312092344,28.38663894473573,181.27479520191528,199.9051439565623
1,266854.7053909529,-4.517224206498804e7,55.93167846646661,28.388178186800946,180.60969911295294,199.98508861445734
1,261812.26937303325,-4.3888203074520424e7,55.778754716662085,27.706831438208926,178.57526740591607,199.98154225110537
1,62923.81776825184,-1.3175601993424587e7,33.73776753765565,17.235554795414764,109.99305258368615,199.99170264123322
1,255111.78222532646,-4.359815837180318e7,54.53000005897168,27.835949486748845,178.10733261087248,200.0
1,254177.90929169612,-4.335530833301994e7,54.53000005897168,28.388933348923523,177.7208243689519,199.9728281003381
1,253008.70622265426,-4.305498524130615e7,54.53000005897168,28.38663894473573,177.23411433864442,199.98153886229755
1,66861.40220371378,-1.3530423692407109e7,34.74998814877233,19.21183197486116,111.20422648419226,200.0
1,69165.44808686526,-1.4074113432670102e7,35.12515391029052,21.195049438393486,113.02354201826041,199.9999910367931
1,250707.3628345066,-4.232297402045763e7,55.221437120237894,27.828000749209192,176.35240107902814,198.03863172698377
1,69165.44847893192,-1.4074113792378949e7,35.3800236267734,21.195049438393486,113.02354201826041,200.0
1,72402.55040364453,-1.4583632565164063e7,35.59471890883643,18.421523716881723,114.70640064471127,199.86784829489343
1,246914.21602532946,-4.157441835375799e7,55.11560562978418,27.276292896609544,174.8767384564561,199.55624748230517
1,241538.7878031785,-4.1570337544912994e7,54.0974673494009,27.488331816673274,174.86697631027496,199.57510013895956
1,73944.52388238924,-1.4742431623264227e7,35.83478859248233,20.86059225937942,115.48126877326331,197.90624918836625
1,75491.51652700143,-1.51026361649656e7,35.998315854600165,23.191322528885824,116.34932041476227,199.98761642869317
1,75611.31647404222,-1.5139688644668624e7,36.2349752107891,23.191322528885824,116.46491586424682,199.99841638034297
1,234534.27879642774,-3.974994953669512e7,53.662109077981725,27.278840396438724,171.83812015229367,199.37940507110736
1,229757.03418661357,-3.96823469241955e7,52.9563456450068,28.913330185704105,171.6246631898666,200.0
1,229653.7409095653,-3.9637703917991675e7,52.97613422358931,28.888013576746424,171.589512385942,199.73994339843392
1,228604.18128872992,-3.91339237161751e7,53.046658506953634,30.20607393078021,171.01505062115905,197.90662207774844
1,78078.91859216065,-1.5547085005519949e7,36.77807023552991,18.266013438820593,117.76355849384593,199.8249859371145
1,79777.66268696566,-1.5890198676040038e7,37.162988717586394,20.19850377024291,118.79759970321388,200.0
1,226434.53390699584,-3.891839651757533e7,52.78466816348846,27.80546279898444,170.32364179929795,199.9286747746188
1,224384.81746043352,-3.848592964306277e7,53.190909394722034,27.07360003096504,169.59032695680986,199.82106207311006
1,222784.92320716838,-3.817834069081881e7,53.190909394722034,26.130301566603347,169.05335189828222,199.82132813532468
1,83399.35717608202,-1.6275978186429244e7,38.17599312068048,19.365767504457885,119.97516146094908,199.96021229919776
1,84208.93807628943,-1.6427646296006523e7,37.87247503956932,19.57645274326665,120.43118143628689,199.96021229919776
1,85169.55318059842,-1.6712091397260305e7,37.87247503956932,19.57645274326665,121.27929412381978,199.96021229919776
1,221322.28759182285,-3.781228882321957e7,52.89026183978122,26.275722232753825,168.3830004949575,199.99804275231764
1,86284.31857667369,-1.6940286932208e7,38.08718083736092,21.052901404611553,122.01878948923806,199.48244360558053
1,88266.89752034807,-1.7195749293288827e7,37.7896783664728,24.89513668585343,122.69520066104192,199.99987470504067
1,221322.28759182285,-3.781228882321957e7,52.92204628859459,26.275722232753825,168.3830004949575,199.99804275231764
1,216319.48720944245,-3.780722832969538e7,52.31749737950375,25.626224229682098,168.37378202283114,200.0
1,215588.23539785252,-3.761473625345011e7,52.31749737950375,25.626224229682098,168.03423392893095,200.0
1,90718.27426954711,-1.7483826865456842e7,39.394719741653645,20.311745565658406,123.75661372177645,198.36178462361968
1,92195.34922274016,-1.7970490735265575e7,38.850951086352325,20.381287729070316,124.92647246291546,199.95426672441488
1,214070.67414788582,-3.721615876541171e7,52.28023797325836,26.23162175435529,167.32758863426076,200.0
1,212917.76933761622,-3.691238700661234e7,51.8599560086989,25.57639026959608,166.79004518699432,199.9725183722983
1,95689.48415314565,-1.8286363231997702e7,39.40223703923056,28.241004875097616,125.81040801918736,199.9957157509715
1,210613.5422326124,-3.631143354039238e7,51.74652583486284,26.13727845736826,165.70846782260534,199.97979278818397
1,204439.31594939026,-3.582090105747488e7,50.91119045779353,25.626291804080978,165.14689035301868,197.87109266512564
1,200998.63622407225,-3.504616340003005e7,51.37427973762657,25.57639026959608,163.39351065597035,199.99255743139474
1,98119.77361964808,-1.8753739539677814e7,40.129595540822145,21.245211434506764,127.16021913494902,199.63075154192137
1,99365.85130693606,-1.875477337351843e7,40.12444851858702,25.479524060081708,127.16306951555693,199.63075154192137
1,99817.77112422901,-1.9246363803548634e7,40.129595540822145,21.245211434506764,128.5072952140144,199.63075154192137
1,100565.04837092488,-1.9428373787228834e7,39.90099830678376,21.245211434506764,129.13603261903725,198.66300020125297
1,102453.86287382498,-1.9574824307956643e7,39.74703681004831,25.518746606968765,129.3429328048199,199.98813648030165
1,104642.72396028411,-1.9749657912876856e7,41.41657673530199,20.111142537038173,130.25114449214172,196.88162913976393
1,105292.62219814383,-1.9963487214499064e7,41.41657673530199,21.202610925999988,130.37764687812458,199.99839319230983
1,107330.65956504119,-2.0270970324130453e7,41.381713916275864,22.194915605372547,131.87873272329753,195.16273633428577
1,199869.4662259718,-3.474918477205016e7,51.11891911111017,26.277965615505018,162.8428470814042,199.99270805087346
1,197963.0704711933,-3.424787228255299e7,51.37427973762657,25.646433469599266,161.9103822185675,199.96721213855568
1,107597.2203418257,-2.053161996794576e7,41.23951606851313,22.194915605372547,131.87873272329753,199.93316858856357
1,110960.9396753082,-2.0588031750745058e7,41.93363900102844,21.758843024244218,132.0311683683813,199.89280404997604
1,110992.50860023733,-2.0692974742521696e7,41.93757249998364,21.312845607404313,132.28812343425207,200.0
1,112771.530264101,-2.119073991827879e7,41.603677327420755,21.44199078467906,133.58423452429602,199.88249674599345
1,193139.80227532022,-3.41987623630815e7,50.477175538648716,26.428676429408434,161.8134963495968,199.99749886707286
1,192118.36677442963,-3.4012517781094074e7,50.05426563488778,25.0948994685347,161.50714941820016,199.71190017706985
1,113636.78559847528,-2.134812432278563e7,41.603677327420755,22.254391662397143,133.96821354877233,199.9981277050525
1,114885.63290948817,-2.178865671992046e7,41.97068368077744,20.85673665393852,135.10748713495218,199.80257359958873
1,190651.22038439545,-3.362180210728292e7,50.16471331077443,25.0948994685347,160.76784332560584,199.71190017706985
1,189893.0805472966,-3.3331426209533006e7,50.09971457537629,25.518746606968765,160.17808130319966,199.95049208338648
1,188371.40342350182,-3.303332913255938e7,50.477175538648716,24.60632671410668,159.601856302463,199.9850798646735
1,187168.89788969836,-3.2716214888182808e7,50.0688391115467,24.705111404035712,158.98912189706525,199.99661450947926
1,182029.23816337073,-3.253413188533371e7,49.02361427966588,25.479524060081708,158.6394402547362,199.97806767284504
1,180441.2065145053,-3.173412994351898e7,49.00618168561038,25.295764000088553,158.06987817514369,193.51665192770355
1,177820.2842593506,-3.117794244363139e7,48.9742544274228,26.608886095170583,156.04174070146118,199.5272931153102
1,116083.13998435684,-2.21394644276328e7,42.19925254113647,21.305280709602414,135.95379081718443,200.0
1,120644.7286640117,-2.2202885441511188e7,43.11694789885753,21.70838584768739,136.76453373611443,195.4913204100064
1,175011.4024106865,-3.090514344251179e7,48.42092212152367,33.76197928846873,155.42728867528373,199.9810357912144
1,175011.21018396725,-3.0904984834113277e7,48.42092212152367,33.76197928846873,155.42728867528373,199.97894590921587
1,120959.33843412533,-2.2574540044442207e7,43.11694789885753,21.141860792496747,137.02639505663691,200.0
1,122490.09835135414,-2.271076698992029e7,43.19835774256879,23.33278919102314,137.72384652115295,197.48987338980177
1,123304.5805316571,-2.3135104582168743e7,43.225131953823094,21.78146674156958,138.40990050489432,199.85692013313317
1,171272.4476580181,-3.0900061440968066e7,48.42092212152367,24.485444642313386,155.42728867528373,199.91407348882498
1,123696.17758928276,-2.323699303753546e7,43.19835774256879,21.580158041144173,138.6850789864319,199.65229015014484
1,170631.56334430052,-3.0652960209512927e7,48.36231303194558,23.65496161526598,155.13053396922876,198.6005771270259
1,169881.24456716835,-3.041075298766925e7,47.978446088530845,24.233888854126096,154.74933954544503,197.88931094240607
1,168957.04968722546,-2.9975671972623214e7,48.41364966518786,27.493529633273386,153.5430074173963,200.0
1,128338.25403828491,-2.3579334109701954e7,44.39872875382863,21.617679938433955,139.4551303848596,199.99349801032025
1,129777.0296953593,-2.397364111960426e7,44.37974070679753,21.754462375284707,140.407547200547,199.87215578966268
1,165921.7804097977,-2.9393295384307392e7,48.36231303194558,23.637477643448815,152.53722559573592,198.72874240177717
1,161956.56955081355,-2.930427446602208e7,47.3915778376961,26.330394875719,152.16428410891933,199.97567743340844
1,160119.28138776805,-2.8700265951807067e7,47.112026003537665,23.72014207173591,151.76612200188492,194.27591457960332
1,132390.7088335501,-2.4422318214467756e7,43.771663181309755,24.827860687795642,141.44070734696163,199.99930645431544
1,157518.60231907835,-2.839464620129527e7,46.887728806513906,23.20158908279677,150.2549638214933,200.0
1,157103.9287292426,-2.828215067139788e7,46.887728806513906,23.20158908279677,150.01658627437197,200.0
1,155411.9792522804,-2.7696607393757045e7,47.295065931954696,23.488511137087947,149.14069304522735,197.500785663761
1,132870.38124273805,-2.484493436868982e7,44.13068633392112,22.006042416367382,142.42032811815739,199.99795351525623
1,137166.1658558839,-2.50014671139452e7,45.45512024534336,22.303187929009738,142.86531039169853,199.42082741678826
1,150940.61943745794,-2.768095005191007e7,46.19559044258262,23.20158908279677,148.73224679087235,200.0
1,148527.67920153443,-2.6917572150284313e7,45.90824219551836,23.754176807240412,147.0806390161395,199.96526162079465
1,138950.32426950906,-2.5293239624492295e7,45.320749856405804,23.02987323078856,143.85752927050166,197.22560298155065
1,146072.3021117317,-2.6344583587675173e7,45.81232300214497,23.235183601188115,145.81835107238714,199.95754534770998
1,242.50334065086813,-97444.60202514536,3.7492184242040656,3.944313736553918,11.997437625044322,199.4952975343743
1,203044.61850810377,-3.558645132926583e7,51.40018147888764,25.57639026959608,164.386808749794,199.99790424492764
1,357994.5765018233,-5.799184166884948e7,62.094620328429656,31.040031565512415,199.560446681721,197.43899431046563
1,140908.09603796207,-2.5965709461652547e7,44.6160276789786,23.26409425603154,144.96697987106344,200.0
1,142126.35113493816,-2.6304651083646625e7,45.16624947307109,22.750429622403967,145.7233534635779,200.0
1,356361.71657498245,-5.762279237902714e7,62.083160168942,31.035901214837423,199.01074907998645,197.7700121652424
1,138992.31804543786,-2.5335046521600213e7,45.19831803746432,23.02987323078856,143.85752927050166,197.86863540041998
1,147074.36783713533,-2.6619377935681224e7,45.74640053729475,23.112188819475186,146.421373784662,199.9916483602029
1,4306.121547705249,-842067.3621017371,13.20018726801705,19.02909858645933,33.86795116916874,188.52142331748018
1,339118.87815083814,-5.535755345620128e7,61.158822558991176,30.061107923326823,195.57230540986356,199.93065961670732
1,327247.52010580455,-5.4044652689204186e7,59.66595432083011,29.740309327913685,193.74277389886507,199.97838401423923
1,137166.1658558839,-2.50014671139452e7,45.45512024534336,22.303187929009738,142.86531039169853,199.42082741678826
1,149867.60432481102,-2.7292953809554324e7,45.895660928804695,22.90636805316237,148.16749183127092,198.16954815490044
1,26217.601808722447,-6.273199005498931e6,25.008435055158465,13.541115543668365,80.5928684083349,199.97264450079152
1,30996.776555333807,-7.075684071191482e6,26.577525260127604,13.278025914115378,85.04833165001884,197.97953513067105
1,149990.84131715397,-2.7419198766705967e7,45.895660928804695,23.240821125153445,148.16749183127092,200.0
1,322225.0372738666,-5.279472043625537e7,59.592252266929094,29.568997747926986,191.98089719057822,199.98320573949366
1,31042.580220053795,-7.121596764900044e6,26.851321611432684,13.278025914115378,85.04833165001884,200.0
1,313277.99372582656,-5.180578543506439e7,59.1908447251856,33.3093995851056,190.56557904123918,199.99998308660486
1,156109.1051125506,-2.7913947267033868e7,47.044418343220414,24.153049285536277,149.2320949246798,200.0
1,310867.4589916441,-5.1345278745173946e7,59.45383007938372,30.007120605098386,190.28694884144608,197.65401381502997
1,132787.60740591426,-2.4821660781330157e7,44.13068633392112,22.006042416367382,142.36666892121065,199.99795351525623
1,130807.36855959645,-2.426192025897316e7,44.31698583653583,21.758843024244218,141.08168737252024,199.8931223667907
1,36549.40431200705,-8.072931377332546e6,27.523765934832237,18.824109769408906,89.67556109992424,199.97843595093846
1,296586.2234861414,-4.962298977581267e7,58.32546065359718,29.33989259617442,187.38532317479093,199.99687943663585
1,160526.23240991676,-2.9113852778960507e7,47.067704324959415,23.72014207173591,151.76612200188492,199.99158464353079
1,56464.94902446177,-1.180449715208916e7,32.919015072463814,16.769148239173592,105.14476509137592,199.68439677021522
1,165406.17567311,-2.9318131059363566e7,48.33589276791659,23.72014207173591,152.20362509725078,199.90538514232597
1,281685.1108312485,-4.735236426824621e7,56.98918340827554,28.976672106619418,184.00578225937994,199.83199558847232
1,280497.3480939785,-4.70621998958703e7,57.350685013519204,29.10344381449161,183.53956642940977,199.97629706894864
1,58998.25170467925,-1.220535412471781e7,32.59687626811223,22.248190001502316,106.59219246254735,199.81693035570345
1,59004.6262526637,-1.2210809354755713e7,32.59687626811223,22.248190001502316,106.59219246254735,199.96976169035116
1,168456.99743825133,-2.982931381636492e7,48.41364966518786,25.395930144145012,153.84145654616754,196.06484777179585
1,61231.706087117076,-1.2645216411977515e7,33.825328600290895,17.169854402599654,108.14099036296514,200.0
1,62826.12547077025,-1.2977900198022079e7,33.70600455870897,19.204997270979323,109.31143910337119,199.97048253515874
1,128338.00972974431,-2.3579091792055547e7,44.39872875382863,21.754462375284707,139.4551303848596,199.98953188733313
1,127165.66698961984,-2.3254869146559283e7,44.39872875382863,21.75457177925553,138.6786560898734,199.9923491346913
1,127155.51800033018,-2.3244914646731228e7,44.39872875382863,21.6048099410112,138.6786560898734,199.82758968903738
1,266619.1988619164,-4.479432284130263e7,55.72347854268842,27.996329010099895,180.6803172442536,195.86151583296405
1,265457.3654770299,-4.465610414583384e7,56.25597765446793,28.04864656050096,180.13161405086188,197.90214601179977
1,263943.9958457483,-4.443082227237956e7,55.93167846646661,28.231559832176046,179.4372922819735,199.99753974415347
1,263714.76063428685,-4.437232053675455e7,56.02037052457414,28.204025447384808,179.34480422711746,199.9950630013092
1,262390.0377117361,-4.403470443886796e7,55.76731514102168,27.71330866549267,178.80947533784334,199.980915631581
1,65848.2640249218,-1.3297974322609242e7,35.16238573465968,18.107074262091903,110.43833709494467,199.80196141188773
1,253009.43122157129,-4.3055720413435005e7,54.53000005897168,28.38663894473573,177.23411433864442,199.98898866073674
1,250706.37411057507,-4.232198137344982e7,55.221437120237894,27.828000749209192,176.35240107902814,198.02847199594322
1,178601.39779222483,-3.148842201976568e7,48.987613670675714,25.74366411915427,156.6558261982133,199.5464311003539
1,249169.67724072107,-4.207231201324121e7,55.204188375415065,27.964693354454376,175.62792778260538,199.99896978524518
1,180851.7088994517,-3.2150730659044325e7,48.92187410948543,25.479524060081708,158.06987817514369,198.82393071849654
1,180851.7088994517,-3.2150730659044325e7,49.02361427966588,25.479524060081708,158.06987817514369,198.82393071849654
1,181901.05685905105,-3.2497982184672922e7,49.01598969181679,25.48283350557252,158.57357785205966,199.95017259093254
1,248030.5705630288,-4.185923577855033e7,55.11560562978418,27.276292896609544,175.3464915282161,199.5631200477066
1,240463.1230742078,-4.116466812931187e7,53.741922478467096,27.371303270579,174.47450506870302,197.80551576835066
1,115223.47366532231,-2.1799978440566637e7,41.97068368077744,21.91646729276681,135.10748713495218,199.9999993188536
1,188234.06911390641,-3.2978589049402833e7,50.05426563488778,25.063230968902246,159.544669863667,199.67276910335138
1,237721.58307349312,-4.045816624041532e7,53.741922478467096,27.446410064406884,173.28920514340243,197.80551576835066
1,236095.56679230952,-4.018936447560242e7,53.620495373163706,27.46503532799175,172.49664566086474,199.9366569486103
1,235749.84804359634,-3.9841043622867696e7,53.82241955360888,27.46503532799175,172.49664566086474,196.21043865489207
1,77623.69804580355,-1.537294309019271e7,36.94635658504097,18.40248286756752,117.3888712343308,198.58364823511334
1,227294.8794494596,-3.893245964639057e7,52.78466816348846,29.99247528279444,170.33671193570274,200.0
1,80839.91723599425,-1.621140388487225e7,37.162988717586394,20.19850377024291,119.7747693664523,200.0
1,80839.91723599425,-1.621140388487225e7,37.11359440113703,20.19850377024291,119.7747693664523,200.0
1,90325.52701202904,-1.7338227520642858e7,39.394719741653645,19.694014435730057,123.46493698898736,197.4292461681078
1,93240.23358438144,-1.8264164936309606e7,39.320690435816374,20.395429183027282,125.81040801918736,199.54930297250777
1,212278.40292564913,-3.659934513196345e7,51.68005639606142,27.439858501904926,166.32698389374954,199.34307619410504
1,209568.47045698977,-3.602321938757171e7,51.77729334776145,26.135046733124227,165.22643806412927,199.7215630809471
1,206616.8702784398,-3.600738649862522e7,50.91119045779353,30.617643313794822,165.15429741931788,200.0
1,139834.92041925856,-2.5668142154324494e7,44.69569681508946,23.21744143618584,144.29771879694133,200.0
1,12228.665385171274,-3.35206049272482e6,18.591732001144344,10.650534227405984,61.510054338972616,200.0
1,88491.74401971216,-1.722712856978079e7,37.89978044015882,24.89513668585343,122.94593689812052,198.84483703391078
1,160467.5236149144,-2.9054186669454668e7,47.112026003537665,23.723411842531597,151.76612200188492,199.1670134204076
1,202103.13780463662,-3.532943369975349e7,51.33075448662597,25.57639026959608,163.93569379929122,199.86539932899214
1,147352.0992863127,-2.6695219814862996e7,45.74640053729475,23.112188819475186,146.58849388337242,199.9916483602029
1,96840.12070652179,-1.8486995397137284e7,40.295690607383634,19.80243544497678,126.37089782058007,199.99259477317358
1,140908.09603796207,-2.5965709461652547e7,44.6160276789786,23.27849710914731,144.96697987106344,200.0
1,337586.8342309619,-5.4985603373956814e7,61.13346567692552,30.17856140875176,195.04784771086673,199.99866336948818
1,116058.37775822883,-2.2113845762253188e7,42.26336903487448,21.312845607404313,135.95379081718443,199.558811701465
1,139817.25078875673,-2.566325071186059e7,44.69569681508946,23.312960363488315,144.28667611300935,200.0
1,205807.72254780485,-3.600309251175083e7,50.91119045779353,28.79256322690748,165.14689035301868,199.99745528341117
1,20866.8014916509,-5.215968797431291e6,23.327723573759997,12.78170345233391,74.47921935873029,200.0
1,22345.271430577064,-5.423835831988699e6,24.495949684288277,12.463907687760864,75.73692389256084,200.0
1,167077.35021187263,-2.9671051404013637e7,47.988797898831706,25.395930144145012,152.91828498598238,200.0
1,198791.3869387314,-3.436275696260924e7,50.801510147605335,26.81332139051652,162.1208041683159,199.9992098165598
1,327148.5980404672,-5.394281126717895e7,59.592252266929094,29.740309327913685,193.74277389886507,199.11476229624935
1,93121.74967380438,-1.8194618180086244e7,38.506976470720524,20.381287729070316,125.75233898183026,198.5661288499143
1,209676.98838731556,-3.60514070154602e7,51.77729334776145,26.135046733124227,165.27763819960452,199.7215630809471
1,38290.39776787324,-8.483880510783749e6,28.567579488745903,13.58787154581993,91.70863001974568,198.8099625333692
1,326124.7340876487,-5.375589838799909e7,60.01005044974781,29.800977532732542,193.35403063853568,199.882906353112
2,63.55386931236387,-7631.938566336877,3.759972808318235,1.7884133411176943,10.15788424686019,10.000058107271867
2,359648.8540625,-5.864306286700947e7,62.28916762913849,31.180367313025368,200.0,200.0
